Nro,PROVINCIA,CANTÓN,PARROQUIA,RAZÓN SOCIAL CONCENTRADOR,RAZÓN SOCIAL IFI,RAZÓN SOCIAL AGENCIA,NOMBRE AGENCIA,TIPO AGENCIA,DIRECCIÓN,admin_area,country,ubicacion_aproximada,query_address,lon,lat
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO CORAZON DE JESUS,COOPERATIVA DE AHORRO Y CREDITO CORAZON DE JESUS,COOPERATIVA DE AHORRO Y CREDITO CORAZON DE JESUS,COAC,RODRIGO DE GUZMAN Y FLORES,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO SUMAK SAMY,COOPERATIVA DE AHORRO Y CREDITO SUMAK SAMY,SAMYPILLA,COAC,AVENIDA RUMINAUI Y MONTALVO,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO SUMAK SAMY,COOPERATIVA DE AHORRO Y CREDITO SUMAK SAMY,PATUG,COAC,APATUG AV PRINCIPAL,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO SUMAK SISA,COOPERATIVA DE AHORRO Y CREDITO SUMAK SISA,PILLARO,COAC,URBINA ENTRE FLORES Y MONTALVO,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Exsersa,COAC SAN FRANCISCO,COAC SAN FRANCISCO,Pillaro 0001,COAC,"Montalvo y Av. ""C""",TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Financoop,COOPERATIVA DE AHORRO Y CREDITO PILAHUIN,COOPERATIVA DE AHORRO Y CREDITO PILAHUIN,PILLARO,COAC,URBINA,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Financoop,COAC INDIGENA SAC PILLARO,COAC INDIGENA SAC PILLARO,SAC PILLARO,COAC,AMBATO CALLE URBINA Y FLORES ESQ.,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Financoop,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI,COOPERATIVA DE AHORRO Y CREDITO KULLKI WASI,AGENCIA PILLARO,COAC,MONTALVO SN,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-PILLARO,BANCA PÚBLICA,CALLE CARLOS TAMAYO ENTRE FLORES Y SUCRE,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Banco del Pacífico,BANCO DEL PACIFICO,BANCO DEL PACIFICO,CNB SOFT_RC RADIOPILLARO,CNB,BOLIVAR 185 Y FORMADORES DEL CANTON,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,Red Transaccional Cooperativa S.A.,COOPERATIVA DE AHORRO Y CREDITO MUSHUC RUNA,COOPERATIVA DE AHORRO Y CREDITO MUSHUC RUNA,SUCURSAL PILLARO,COAC,MONTALVO Y AV RUMIANAHUI,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,PÍLLARO,BANRED,BANCO PICHINCHA,BANCO PICHINCHA,00067 PILLARO1,BANCA PRIVADA,AV RUMINAHUI 7-17 Y  MONTALVO,TUNGURAHUA,EC,TRUE,"PÍLLARO, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,SANTIAGO DE PILLARO,SAN ANDRÉS,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC EL TESORO PILLARENO,COAC EL TESORO PILLARENO,COOPERATIVA DE AHORRO Y CREDITO EL TESORO PILLAREN,COAC,Parque Central San Andres - Centro,TUNGURAHUA,EC,TRUE,"SAN ANDRÉS, SANTIAGO DE PILLARO",NA,NA
1,TUNGURAHUA,TISALEO,TISALEO,BANCO DESARROLLO DE LOS PUEBLOS SA,COAC ESFUERZO UNIDO,COAC ESFUERZO UNIDO,COOPERATIVA DE AHORRO Y CREDITO ESFUERZO UNIDO PAR,COAC,CALLE PRINCIPAL S/N,TUNGURAHUA,EC,FALSE,"CALLE PRINCIPAL , TISALEO, TISALEO",-78.6696576,-1.3478776
1,TUNGURAHUA,TISALEO,TISALEO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO EL CALVARIO,COOPERATIVA DE AHORRO Y CREDITO EL CALVARIO,COOPERATIVA DE AHORRO Y CREDITO EL CALVARIO,COAC,CALLE CASIQUE TISALEO Y 20 DE OCTUBRE,TUNGURAHUA,EC,FALSE,"CALLE CASIQUE TISALEO Y 20 DE OCTUBRE, TISALEO, TISALEO",-78.6703917,-1.3494509
1,TUNGURAHUA,TISALEO,TISALEO,Exsersa,COAC SAN FRANCISCO,COAC SAN FRANCISCO,TISALEO Rapipagos,COAC,Avenida 17 de Noviembre y Juan L. Mera,TUNGURAHUA,EC,FALSE,"Avenida 17 de Noviembre y Juan L. Mera, TISALEO, TISALEO",-78.6698103,-1.3485785
1,TUNGURAHUA,TISALEO,TISALEO,BANRED,BANCO DE GUAYAQUIL,CAMINO VASCONEZ BERTHA MARIA,SOLUCIONES INTERNET,CNB,ALOBAMBA CALLE PRINCIPAL DIAGONAL AL CEM,TUNGURAHUA,EC,FALSE,"ALOBAMBA CALLE PRINCIPAL DIAGONAL AL CEM, TISALEO, TISALEO",-78.6428569,-1.3342904
1,TUNGURAHUA,TISALEO,TISALEO,BANRED,BANCO DE GUAYAQUIL,MACHADO MASABANDA DARWIN DAVID,MICROMERCADO EL MACHADITO,CNB,SANTA LUCIA LA LIBERTAD,TUNGURAHUA,EC,FALSE,"SANTA LUCIA LA LIBERTAD, TISALEO, TISALEO",-78.6505088,-1.3525697
1,TUNGURAHUA,TISALEO,TISALEO,BANRED,BANCO DE GUAYAQUIL,CORDOVA MANTILLA MIGUEL ERNESTO,FERRETERIA CORDOVA TISALEO,CNB,JUAN MONTALVO Y JUAN B. VELA (TISALEO),TUNGURAHUA,EC,FALSE,"JUAN MONTALVO Y JUAN B. VELA (TISALEO), TISALEO, TISALEO",-78.66910600000001,-1.3484284
1,TUNGURAHUA,TISALEO,TISALEO,BANRED,BANCO DE GUAYAQUIL,NUNEZ PAZMINO VERONICA ALEXANDRA,MINIMARKET JOHAN,CNB,PANAMERICANA SUR KM10 1/2,TUNGURAHUA,EC,FALSE,"PANAMERICANA SUR KM10 1/2, TISALEO, TISALEO",-78.6696576,-1.3478776
1,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,BANRED,BANCO PICHINCHA,DURAN MORA NUVIA MARIA,CYBER MORA,CNB,24 DE MAYO,ZAMORA CHINCHIPE,EC,FALSE,"24 DE MAYO, ZUMBI, CENTINELA DEL CONDOR",-78.7802054,-3.8930977
1,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,BANRED,BANCO PICHINCHA,LOAIZA TORRES NIVIA FRANCISCA,CNB TIENDA HEIDY,CNB,CARIAMANGA,ZAMORA CHINCHIPE,EC,TRUE,"ZUMBI, CENTINELA DEL CONDOR",-78.7802054,-3.8930977
1,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,BANRED,BANCO DE GUAYAQUIL,LEON SONIA JOSEFINA,CNB TIENDA CARIBE,CNB,ZUMBI24 DE MAYOLEOPOLDO ARCEESQUINA FRENTE AL PARQUE CENTRAL,ZAMORA CHINCHIPE,EC,FALSE,"ZUMBI24 DE MAYOLEOPOLDO ARCEESQUINA FRENTE AL PARQUE CENTRAL, ZUMBI, CENTINELA DEL CONDOR",-78.7817443,-3.8934147
1,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,BANRED,BANCO DE GUAYAQUIL,DURAN MORA NUVIA MARIA,CYBER MORA,CNB,"ZUMBI, 24 DE MAYO Y LEOPOLDO ARCE, FRENT",ZAMORA CHINCHIPE,EC,FALSE,"ZUMBI, 24 DE MAYO Y LEOPOLDO ARCE, FRENT, ZUMBI, CENTINELA DEL CONDOR",-78.7802054,-3.8930977
1,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,ZUMBI,BANRED,BANCO DE GUAYAQUIL,LEON SONIA JOSEFINA,TIENDA CARIBE,CNB,"ZUMBI,24 DE MAYO,LEOPOLDO ARCE,ESQUINA F",ZAMORA CHINCHIPE,EC,FALSE,"ZUMBI,24 DE MAYO,LEOPOLDO ARCE,ESQUINA F, ZUMBI, CENTINELA DEL CONDOR",-78.7802054,-3.8930977
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,AG ZUMBI,COAC,Calle 24 de Mayo y Macara esquina,ZAMORA CHINCHIPE,EC,TRUE,"ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,AG ZUMBA,COAC,Calle Sucre y Avenida del Ejercito,ZAMORA CHINCHIPE,EC,FALSE,"Calle Sucre y Avenida del Ejercito, ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-ZUMBA,BANCA PÚBLICA,CALLE 12 FEBRERO Y ORELLANA,ZAMORA CHINCHIPE,EC,FALSE,"CALLE 12 FEBRERO Y ORELLANA, ZUMBA, CHINCHIPE",-79.13199999999999,-4.863667
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,Red Transaccional Cooperativa S.A.,COAC VICENTINA MANUEL ESTEBAN GODOY ORTEGA,COAC VICENTINA MANUEL ESTEBAN GODOY ORTEGA,Zumba,COAC,COLON Y ORELLANA ESQ,ZAMORA CHINCHIPE,EC,FALSE,"COLON Y ORELLANA ESQ, ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,BANRED,BANCO PICHINCHA,MENDOZA RAMOS IRENE ENID,BAZAR JOSSELYN,CNB,ORELLANA,ZAMORA CHINCHIPE,EC,FALSE,"ORELLANA, ZUMBA, CHINCHIPE",-79.1353007,-4.8637025
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,BANRED,BANCO PICHINCHA,ESPINOZA ALDAZ OLGA NARSISA,COMERCIALIZADORA ESPINOZA,CNB,COLON,ZAMORA CHINCHIPE,EC,FALSE,"COLON, ZUMBA, CHINCHIPE",-79.13121459999999,-4.8641193
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,BANRED,BANCO PICHINCHA,CHAMBA MARTINEZ CARLOS LUIS,MICROMERCADO SU ECONOMIA,CNB,AV JAIME ROLDOS AGUILERA,ZAMORA CHINCHIPE,EC,FALSE,"AV JAIME ROLDOS AGUILERA, ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,BANRED,BANCO PICHINCHA,MENDOZA ORTEGA CELESTE XIMENA,MUNDO SISTEM,CNB,12 DE FEBRERO,ZAMORA CHINCHIPE,EC,FALSE,"12 DE FEBRERO, ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,BANRED,BANCO DE GUAYAQUIL,JARAMILLO RODRIGUEZ VITO YEROBI,COMERCIAL VITO JARAMILLO,CNB,AV DEL COLEGIO Y 12 DE FEBRERO,ZAMORA CHINCHIPE,EC,FALSE,"AV DEL COLEGIO Y 12 DE FEBRERO, ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,CHINCHIPE,ZUMBA,BANRED,BANCO DE GUAYAQUIL,GOMEZ GOMEZ NANCY LEONOR,SOLUCIONES TRIBUTARIAS Y CONTABLES,CNB,"ZUMBA,PASAJE CHINCHIPE,12-FEBRERO (ESQ),",ZAMORA CHINCHIPE,EC,FALSE,"ZUMBA,PASAJE CHINCHIPE,12-FEBRERO (ESQ),, ZUMBA, CHINCHIPE",-79.1336857,-4.863612799999999
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,Exsersa,COAC PADRE JULIAN LORENTE,COAC PADRE JULIAN LORENTE,EL PANGUI,COAC,Av. Jorge Mosquera entre Cordillera del Condor y Loja,ZAMORA CHINCHIPE,EC,FALSE,"Av. Jorge Mosquera entre Cordillera del Condor y Loja, EL PANGUI, EL PANGUI",-78.588425,-3.627891
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,AG EL PANGUI,COAC,Avenida Universitaria entre Jose Antonio Eguiguren,ZAMORA CHINCHIPE,EC,TRUE,"EL PANGUI, EL PANGUI",-78.5859566,-3.6273774
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-EL PANGUI,BANCA PÚBLICA,QUITO ENTRE AV JORGE MOSQUERA Y LUIS IMAICELA,ZAMORA CHINCHIPE,EC,FALSE,"QUITO ENTRE AV JORGE MOSQUERA Y LUIS IMAICELA, EL PANGUI, EL PANGUI",-78.5894126,-3.6263643
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,Red Transaccional Cooperativa S.A.,COAC DE LA PEQUENA EMPRESA CACPE YANTZAZA,COAC DE LA PEQUENA EMPRESA CACPE YANTZAZA,El Pangui,COAC,CALLE SOR RUFINA Y ANGEL VELEZ,ZAMORA CHINCHIPE,EC,FALSE,"CALLE SOR RUFINA Y ANGEL VELEZ, EL PANGUI, EL PANGUI",-78.5884487,-3.6300793
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO PICHINCHA,BETANCOURT SOLORZANO KAREN ANDREA,FRANCO GAMER,CNB,AV JORGE MOSQUERA,ZAMORA CHINCHIPE,EC,FALSE,"AV JORGE MOSQUERA, EL PANGUI, EL PANGUI",-78.588425,-3.627891
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO PICHINCHA,FAJARDO FAJARDO LAURA MERCEDES,ASESORIA TRIBUTARIA Y LABORAL,CNB,AV JORGE MOSQUERA,ZAMORA CHINCHIPE,EC,FALSE,"AV JORGE MOSQUERA, EL PANGUI, EL PANGUI",-78.588425,-3.627891
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO PICHINCHA,ARIAS FAJARDO TARGELIA ELIZABETH,ASESORIA TRIBUTARIA LABORAL EA,CNB,AV JORGE MOSQUERA,ZAMORA CHINCHIPE,EC,FALSE,"AV JORGE MOSQUERA, EL PANGUI, EL PANGUI",-78.588425,-3.627891
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO PICHINCHA,GONZALEZ TANDAZO MILTON MICHAEL,ACCESCOMP,CNB,BENIGNO CRUZ,ZAMORA CHINCHIPE,EC,FALSE,"BENIGNO CRUZ, EL PANGUI, EL PANGUI",-78.58702559999999,-3.6265002
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO DE GUAYAQUIL,ROMAN CAMPOVERDE DIANA LUCIA,CNB COMERCIAL HERRERA,CNB,EL PANGUI BENIGNO CRUZ S/N SOR RUFINA FRENTE AL MERCADO             ,ZAMORA CHINCHIPE,EC,FALSE,"EL PANGUI BENIGNO CRUZ  SOR RUFINA FRENTE AL MERCADO             , EL PANGUI, EL PANGUI",-78.5895249,-3.6295034
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO DE GUAYAQUIL,POMA MENDOZA FRANKLIN IVAN,CNB OFFICE-NET,CNB,EL PANGUI AV JORGE MOSQUERA Y 13 DE MAYO,ZAMORA CHINCHIPE,EC,FALSE,"EL PANGUI AV JORGE MOSQUERA Y 13 DE MAYO, EL PANGUI, EL PANGUI",-78.588425,-3.627891
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO DE GUAYAQUIL,ROMAN CAMPOVERDE DIANA LUCIA,COMERCIAL HERRERA,CNB,"EL PANGUI, BENIGNO CRUZ, S/N, SOR RUFINA",ZAMORA CHINCHIPE,EC,FALSE,"EL PANGUI, BENIGNO CRUZ, , SOR RUFINA, EL PANGUI, EL PANGUI",-78.58919999999999,-3.63015
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO DE GUAYAQUIL,BETANCOURT SOLORZANO KAREN ANDREA,ZONAINTER.NET,CNB,"EL PANGUI, AV.JORGE MOSQUERA, S/N, QUITO",ZAMORA CHINCHIPE,EC,FALSE,"EL PANGUI, AV.JORGE MOSQUERA, , QUITO, EL PANGUI, EL PANGUI",-78.588425,-3.627891
1,ZAMORA CHINCHIPE,EL PANGUI,EL PANGUI,BANRED,BANCO DE GUAYAQUIL,ARIAS FAJARDO TARGELIA ELIZABETH,ASESORIA TRIBUTARIA Y LABORAL E.A.,CNB,EL PANGUIAV JORGE MOSQUERASNAZUAYFRE,ZAMORA CHINCHIPE,EC,FALSE,"EL PANGUIAV JORGE MOSQUERASNAZUAYFRE, EL PANGUI, EL PANGUI",-78.5859566,-3.6273774
1,ZAMORA CHINCHIPE,EL PANGUI,TUNDAYME,BANRED,BANCO PICHINCHA,SANCHEZ ZHUNGO KELLY JULIANA,MINIMARKET SOFIA,CNB,AV DEL EJERCITO,ZAMORA CHINCHIPE,EC,FALSE,"AV DEL EJERCITO, TUNDAYME, EL PANGUI",-78.4943735,-3.5758826
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,Ag Guayzimy,COAC,Calles Loja y Cordillera del Condor,ZAMORA CHINCHIPE,EC,TRUE,"GUAYZIMI, NANGARITZA",-78.6824194,-4.0483402
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-NANGARITZA,BANCA PÚBLICA,AAV JORGE MOSQUERA Y 19 DE NOVIEMBRE,ZAMORA CHINCHIPE,EC,FALSE,"AAV JORGE MOSQUERA Y 19 DE NOVIEMBRE, GUAYZIMINGARITZA",-78.68283679999999,-4.046199
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,BANRED,BANCO PICHINCHA,AJILA SARANGO ROSA ELENA,PELUQUERIA RISOS,CNB,AV JORGE MOSQUERA,ZAMORA CHINCHIPE,EC,FALSE,"AV JORGE MOSQUERA, GUAYZIMINGARITZA",-78.6823417,-4.046963
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,BANRED,BANCO PICHINCHA,MUIMA MUIMA MARIA ELENA,NET CENTER,CNB,AVENIDA JORGE MOSQUERA,ZAMORA CHINCHIPE,EC,FALSE,"AVENIDA JORGE MOSQUERA, GUAYZIMINGARITZA",-78.6823417,-4.046963
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,BANRED,BANCO PICHINCHA,PAQUI SOZORANGA ELSA MARIA,MARVIN NET,CNB,EL ORO,ZAMORA CHINCHIPE,EC,TRUE,"GUAYZIMI, NANGARITZA",-78.6824194,-4.0483402
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,BANRED,BANCO DE GUAYAQUIL,CAMACHO ACARO FANNY ELIZABETH,MINIMARKET RUBY,CNB,"AV. JORGE MOSQUERA Y CARLOS VELEZ, FRENT",ZAMORA CHINCHIPE,EC,FALSE,"AV. JORGE MOSQUERA Y CARLOS VELEZ, FRENT, GUAYZIMINGARITZA",-78.6823417,-4.046963
1,ZAMORA CHINCHIPE,NANGARITZA,GUAYZIMI,BANRED,BANCO DE GUAYAQUIL,VELEZ ARROBO MARIA MAGDALENA,MICROMERCADO LESLIE,CNB,"GUAYZIMI,JORGE MOSQUERA,SN,CARLOS VELEZ,",ZAMORA CHINCHIPE,EC,FALSE,"GUAYZIMI,JORGE MOSQUERA,SN,CARLOS VELEZ,, GUAYZIMINGARITZA",-78.6823417,-4.046963
1,ZAMORA CHINCHIPE,NANGARITZA,ZURMI,BANRED,BANCO PICHINCHA,GONZA JIMA MARIA ESPERANZA,CNB BAZAR Y PAPELERIA MARY,CNB,ZAMORA,ZAMORA CHINCHIPE,EC,TRUE,"ZURMI, NANGARITZA",-78.74762079999999,-4.232771899999999
1,ZAMORA CHINCHIPE,PALANDA,PALANDA,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,AG PALANDA,COAC,Calle 13 de Abril entre 12 de Febrero y Alonso de Mercadillo,ZAMORA CHINCHIPE,EC,FALSE,"Calle 13 de Abril entre 12 de Febrero y Alonso de Mercadillo, PALANDA, PALANDA",-79.13086299999999,-4.6522077
1,ZAMORA CHINCHIPE,PALANDA,PALANDA,Banco del Pacífico,BANECUADOR,BANECUADOR,BNF-PALANDA,BANCA PÚBLICA,CALLE ALONSO DE MERCADILLO Y SAN VICENTE,ZAMORA CHINCHIPE,EC,FALSE,"CALLE ALONSO DE MERCADILLO Y SAN VICENTE, PALANDA, PALANDA",-79.1315449,-4.650056999999999
1,ZAMORA CHINCHIPE,PALANDA,PALANDA,BANRED,BANCO DE GUAYAQUIL,MINGA LEON ALEX FERNANDO,CENTRO AGRÍCOLA VETERINARIO LA PRADERA,CNB,"PALANDA,12 DE FEBRERO,SN,SAN VICIENTE,50",ZAMORA CHINCHIPE,EC,FALSE,"PALANDA,12 DE FEBRERO,SN,SAN VICIENTE,50, PALANDA, PALANDA",-79.1317722,-4.6508791
1,ZAMORA CHINCHIPE,PALANDA,VALLADOLID,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,Ag Valladolid,COAC,Juan de Salinas y Jorge Mosquera,ZAMORA CHINCHIPE,EC,FALSE,"Juan de Salinas y Jorge Mosquera, VALLADOLID, PALANDA",-79.1314038,-4.551592299999999
1,ZAMORA CHINCHIPE,PALANDA,VALLADOLID,BANRED,BANCO DE GUAYAQUIL,RAMON CHUQUIMARCA DORIS INGRID,COMERCIAL ADRIANITA,CNB,"VALLADOLID, MONSENOR MOSQUERA Y SEGUNDO",ZAMORA CHINCHIPE,EC,FALSE,"VALLADOLID, MONSENOR MOSQUERA Y SEGUNDO, VALLADOLID, PALANDA",-79.1319839,-4.5513092
1,ZAMORA CHINCHIPE,PAQUISHA,NUEVO QUITO,BANRED,BANCO PICHINCHA,PAQUI GUAYLLAS ROSA ANA,ABARROTES DAVID,CNB,VIA PRINCIPAL A CHINAPINTZA,ZAMORA CHINCHIPE,EC,FALSE,"VIA PRINCIPAL A CHINAPINTZA, NUEVO QUITO, PAQUISHA",-78.6075979,-4.0388177
1,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,PAQUISHA,COAC,AV. Jaime Roldos Aguilera y 24 de Mayo,ZAMORA CHINCHIPE,EC,FALSE,"AV. Jaime Roldos Aguilera y 24 de Mayo, PAQUISHA, PAQUISHA",-78.67532969999999,-3.9317149
1,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,BANRED,BANCO PICHINCHA,ZHUNAULA GUAILLAS MANUEL,COMERCIAL DIANITA,CNB,AV MAYAICU,ZAMORA CHINCHIPE,EC,TRUE,"PAQUISHA, PAQUISHA",-78.67532969999999,-3.9317149
1,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,BANRED,BANCO PICHINCHA,MEDINA MEDINA ANGEL RODRIGO,CONECCION ROYCEL,CNB,JAIME ROLDOS,ZAMORA CHINCHIPE,EC,FALSE,"JAIME ROLDOS, PAQUISHA, PAQUISHA",-78.67532969999999,-3.9317149
1,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,BANRED,BANCO PICHINCHA,SARANGO RUMIPULLA LUIS ALBERTO,CNB ANUBIS CYBER,CNB,DANIEL MARTINEZ,ZAMORA CHINCHIPE,EC,FALSE,"DANIEL MARTINEZ, PAQUISHA, PAQUISHA",-78.67532969999999,-3.9317149
1,ZAMORA CHINCHIPE,PAQUISHA,PAQUISHA,BANRED,BANCO DE GUAYAQUIL,PATINO UYAGUARI NESTOR ARNOLDO,TIENDA SAVI,CNB,"PAQUISHA, JAIME ROLDOS Y PASAJE BOLIVAR ",ZAMORA CHINCHIPE,EC,FALSE,"PAQUISHA, JAIME ROLDOS Y PASAJE BOLIVAR , PAQUISHA, PAQUISHA",-78.67532969999999,-3.9317149
1,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO,BANCO DESARROLLO DE LOS PUEBLOS SA,COOPERATIVA DE AHORRO Y CREDITO KAWSAY ÑAN,COOPERATIVA DE AHORRO Y CREDITO KAWSAY ÑAN,MATRIZ YACUAMBI,COAC,MIGUEL DIAZ Y ZAMORA,ZAMORA CHINCHIPE,EC,TRUE,"28 DE MAYO, YACUAMBI",NA,NA
1,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO,Financoop,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,COAC DE LA PEQUENA EMPRESA CACPE ZAMORA,Ag Yacuambi,COAC,Miguel Diaz entre 10 de Marzo y 24 de Mayo,ZAMORA CHINCHIPE,EC,TRUE,"28 DE MAYO, YACUAMBI",NA,NA
1,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO,BANRED,BANCO PICHINCHA,CRIOLLO CABRERA ANA LUCIA,BLASS CELL,CNB,24 DE MAYO,ZAMORA CHINCHIPE,EC,TRUE,"28 DE MAYO, YACUAMBI",NA,NA
1,ZAMORA CHINCHIPE,YACUAMBI,28 DE MAYO,BANRED,BANCO PICHINCHA,SACA SARANGO LUIS EMILIANO,TIENDA MELVITA,CNB,MIGUEL DIAZ,ZAMORA CHINCHIPE,EC,TRUE,"28 DE MAYO, YACUAMBI",NA,NA
