departamento,NRO.,MUNICIPIO,ENTIDAD,DIRECCIÓN,query_address,country,admin_area,lon,lat
SANTA CRUZ ,19,CONCEPCIÓN,Banco Unión S.A.,Av. Banzer esq. Calle Siringa s/n,Av. Banzer esq. Calle Siringa s/n CONCEPCIÓN,BO,SANTA CRUZ ,-62.03995339999999,-16.131343
SANTA CRUZ ,20,CONCEPCIÓN,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",calle Saturnino Saucedo Nro.311 casi esquina Beni,calle Saturnino Saucedo Nro.311 casi esquina Beni CONCEPCIÓN,BO,SANTA CRUZ ,-65.0957792,-14.3782747
SANTA CRUZ ,21,COTOCA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",Av. Santa Cruz No 63 esq. Bolivar frente a la plaza principal,Av. Santa Cruz No 63 esq. Bolivar frente a la plaza principal COTOCA,BO,SANTA CRUZ ,-62.8735247,-17.7727169
SANTA CRUZ ,22,COTOCA,Sembrar Sartawi IFD,"Calle Juan de Dios Montero s/n, entre Calles Ayacucho y Dean Toledo Pimentel.","Calle Juan de Dios Montero s/n, entre Calles Ayacucho y Dean Toledo Pimentel. COTOCA",BO,SANTA CRUZ ,-62.8235277,-17.6432132
SANTA CRUZ ,23,CUATRO CAÑADAS,Banco Unión S.A.,Avenida Ñuflo de Chavez entre calles Daniel Mamani y Santa Cruz Nº 34.,Avenida Ñuflo de Chavez entre calles Daniel Mamani y Santa Cruz Nº 34. CUATRO CAÑADAS,BO,SANTA CRUZ ,-63.17642009999999,-17.7851667
SANTA CRUZ ,24,CUATRO CAÑADAS,Sembrar Sartawi IFD,"Calle San Francisco, lote No. 13, Barrio Centro Florida","Calle San Francisco, lote No. 13, Barrio Centro Florida CUATRO CAÑADAS",BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,25,EL PUENTE,Sembrar Sartawi IFD,"Avenida Principal s/n, Barrio Santa Rosa UV. 1, MZA. 5","Avenida Principal s/n, Barrio Santa Rosa UV. 1, MZA. 5 EL PUENTE",BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,26,EL TORNO,Banco Unión S.A.,"Avenida Principal Carretera antigua Santa Cruz - Cochabamba localidad El Torno, provincia Andrés Ibáñez.","Avenida Principal Carretera antigua Santa Cruz - Cochabamba localidad El Torno, provincia Andrés Ibáñez. EL TORNO",BO,SANTA CRUZ ,-63.1826564,-17.8735212
SANTA CRUZ ,27,EL TORNO,"Cooperativa de Ahorro y Crédito Abierta ""Progreso"" R.L.","SANTA CRUZ, EL TORNO,  AVENIDA REPUBLICA KM. 32 CARRETERA ANTIGUA A CBBA  ESQUINA BENJAMIN BURELA  BARRIO MIRAFLORES","SANTA CRUZ, EL TORNO,  AVENIDA REPUBLICA KM. 32 CARRETERA ANTIGUA A CBBA  ESQUINA BENJAMIN BURELA  BARRIO MIRAFLORES EL TORNO",BO,SANTA CRUZ ,-63.3829896,-17.9923061
SANTA CRUZ ,28,EL TORNO,Sembrar Sartawi IFD,"Avenida República  No. 1315, a media cuadra de la Plaza Principal, El Torno.","Avenida República  No. 1315, a media cuadra de la Plaza Principal, El Torno. EL TORNO",BO,SANTA CRUZ ,-63.3829896,-17.9923061
SANTA CRUZ ,29,MAIRANA,Banco Unión S.A.,"Calle Bolivar entre Avenida Abaroa y Heroes del Chaco s/n, Barrio la Colonia.","Calle Bolivar entre Avenida Abaroa y Heroes del Chaco s/n, Barrio la Colonia. MAIRANA",BO,SANTA CRUZ ,-63.961566500000004,-18.1203773
SANTA CRUZ ,30,MAIRANA,Cooperativa de Ahorro y Crédito Abierta San Mateo Ltda.,Av. Avaroa No. 18,Av. Avaroa No. 18 MAIRANA,BO,SANTA CRUZ ,-63.961566500000004,-18.1203773
SANTA CRUZ ,31,MINEROS,Banco Unión S.A.,"Lado Sud este, Unidad Vecinal 11, Manzana 32, Lote Nro. 20 de la localidad de Minero.","Lado Sud este, Unidad Vecinal 11, Manzana 32, Lote Nro. 20 de la localidad de Minero. MINEROS",BO,SANTA CRUZ ,-63.2326763,-17.1249519
SANTA CRUZ ,32,MINEROS,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",AV SANTA CRUZ 1/2 CUADRA ANTES DE LA PLAZA PRINCIPAL,AV SANTA CRUZ 1/2 CUADRA ANTES DE LA PLAZA PRINCIPAL MINEROS,BO,SANTA CRUZ ,-63.2326763,-17.1249519
SANTA CRUZ ,33,MINEROS,CRECER IFD,"C/Oscar Unzaga N° 13 ,Localidad Mineros","C/Oscar Unzaga N° 13 ,Localidad Mineros MINEROS",BO,SANTA CRUZ ,-63.2361794,-17.1178039
SANTA CRUZ ,34,MONTERO,Banco Fortaleza S.A.,"Calle Warnes No. 122, Manzano 27, UV 5, a media cuadra de la Plaza Principal de Montero.","Calle Warnes No. 122, Manzano 27, UV 5, a media cuadra de la Plaza Principal de Montero. MONTERO",BO,SANTA CRUZ ,-63.2557217,-17.3432912
SANTA CRUZ ,35,MONTERO,Banco Fassil S.A.,"Plaza Principal, Edificio Portugal","Plaza Principal, Edificio Portugal MONTERO",BO,SANTA CRUZ ,-63.25574649999999,-17.3422245
SANTA CRUZ ,36,MONTERO,Banco Unión S.A.,"Calle Isaías Parada S/N, entre calles 19 de Agosto y Florida.","Calle Isaías Parada S/N, entre calles 19 de Agosto y Florida. MONTERO",BO,SANTA CRUZ ,-63.26214150000001,-17.3191113
SANTA CRUZ ,37,MONTERO,Banco Unión S.A.,Av. Circunvalación Esquina Avenida Pampa de la Madre,Av. Circunvalación Esquina Avenida Pampa de la Madre MONTERO,BO,SANTA CRUZ ,-63.24210360000001,-17.3429692
SANTA CRUZ ,38,MONTERO,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",CALLE WARNEZ NRO 101 ESQ SUCRE,CALLE WARNEZ NRO 101 ESQ SUCRE MONTERO,BO,SANTA CRUZ ,-65.2592128,-19.035345
SANTA CRUZ ,39,MONTERO,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Calle Mariscal Santa Cruz entre Juan XXIII y Cochabamba,Calle Mariscal Santa Cruz entre Juan XXIII y Cochabamba MONTERO,BO,SANTA CRUZ ,-63.24918839999999,-17.3435227
SANTA CRUZ ,40,MONTERO,Cooperativa de Ahorro y Crédito Societaria Gran Grigotá Ltda.,C/ Cochabamba entre Mariscal Santa Cruz y Pastor Dias,C/ Cochabamba entre Mariscal Santa Cruz y Pastor Dias MONTERO,BO,SANTA CRUZ ,-63.25016289999999,-17.3439445
SANTA CRUZ ,41,MONTERO,CIDRE IFD,"AV. CIRCUNVALACIÓN ESTE S/N, ESQUINA EZEQUIEL SAUCEDO - ATENDERÁ DE 7:00 A 12:00","AV. CIRCUNVALACIÓN ESTE S/N, ESQUINA EZEQUIEL SAUCEDO - ATENDERÁ DE 7:00 A 12:00 MONTERO",BO,SANTA CRUZ ,-63.24899009999999,-17.3458671
SANTA CRUZ ,42,MONTERO,CRECER IFD,C/Mariscal Santa Cruz esq. 24 de Septiembre,C/Mariscal Santa Cruz esq. 24 de Septiembre MONTERO,BO,SANTA CRUZ ,-63.2533808,-17.3453043
SANTA CRUZ ,43,OKINAWA UNO,Banco Unión S.A.,"Okinawa N°1 manzana N°1,U.V.5, zona Noreste.","Okinawa N°1 manzana N°1,U.V.5, zona Noreste. OKINAWA UNO",BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,44,PAILÓN,Banco Unión S.A.,"Zona Central U.V.1 Manzana 33, Plaza Principal de Pailón","Zona Central U.V.1 Manzana 33, Plaza Principal de Pailón PAILÓN",BO,SANTA CRUZ ,-62.7194915,-17.6594882
SANTA CRUZ ,45,PAMPA GRANDE,Cooperativa de Ahorro y Crédito Abierta Comarapa R.L.,CARR. ANTIGUA STA. CRUZ - CBBA. AV. 6 DE AGOSTO,CARR. ANTIGUA STA. CRUZ - CBBA. AV. 6 DE AGOSTO PAMPA GRANDE,BO,SANTA CRUZ ,-66.1653224,-17.4139766
SANTA CRUZ ,46,PORONGO,Banco Fassil S.A.,"Av. Segunda, Edificio Torre Urubó Business Center, Planta Baja, Local 13, Zona Urubó, de la localidad de Porongo","Av. Segunda, Edificio Torre Urubó Business Center, Planta Baja, Local 13, Zona Urubó, de la localidad de Porongo PORONGO",BO,SANTA CRUZ ,-63.21632449999999,-17.7518396
SANTA CRUZ ,47,PORTACHUELO,Banco Unión S.A.,"Frente a Plaza Principal 25 de Septiembre, zona Central,UV1, manzana 9A,Lote N1.","Frente a Plaza Principal 25 de Septiembre, zona Central,UV1, manzana 9A,Lote N1. PORTACHUELO",BO,SANTA CRUZ ,-63.1774397,-17.7721738
SANTA CRUZ ,48,PUERTO QUIJARRO,Banco Unión S.A.,Av. Brasil Esquina Luis Salazar de la Vega,Av. Brasil Esquina Luis Salazar de la Vega PUERTO QUIJARRO,BO,SANTA CRUZ ,-57.71355699999999,-19.0044717
SANTA CRUZ ,49,PUERTO SUAREZ,Banco para el Fomento a Iniciativas Económicas S.A.,Avenida Simón Bolívar Nro. 350 lado supermercado Tocale -ATENDERÁ EL 03.04.20,Avenida Simón Bolívar Nro. 350 lado supermercado Tocale -ATENDERÁ EL 03.04.20 PUERTO SUAREZ,BO,SANTA CRUZ ,-57.79830079999999,-18.9655083
SANTA CRUZ ,50,PUERTO SUAREZ,Banco Unión S.A.,"Avenida Simon Bolivar, esquina Calle Israel Mendia s/n.","Avenida Simon Bolivar, esquina Calle Israel Mendia s/n. PUERTO SUAREZ",BO,SANTA CRUZ ,-57.7978695,-18.9667706
SANTA CRUZ ,51,PUERTO SUAREZ,Banco Unión S.A.,Zona Franca Comercial-Puerto Suarez-Carretera Arroyo Concepcion Km 6 Puerto Suarez,Zona Franca Comercial-Puerto Suarez-Carretera Arroyo Concepcion Km 6 Puerto Suarez PUERTO SUAREZ,BO,SANTA CRUZ ,-57.8140428,-18.9720085
SANTA CRUZ ,52,ROBORÉ,Banco Unión S.A.,"Avenida Ejercito esquina Ingavi  Nº 213, a una cuadra de la Plaza principal","Avenida Ejercito esquina Ingavi  Nº 213, a una cuadra de la Plaza principal ROBORÉ",BO,SANTA CRUZ ,-59.757005,-18.3377678
SANTA CRUZ ,53,ROBORÉ,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Av. Obispo Santiestevan Nº 81,Av. Obispo Santiestevan Nº 81 ROBORÉ,BO,SANTA CRUZ ,-63.4594202,-16.7276562
SANTA CRUZ ,54,SAIPINA,Cooperativa de Ahorro y Crédito Abierta Comarapa R.L.,AV. MARISCAL SUCRE S/N DIAGONAL A LA PLAZA PRINCIPAL,AV. MARISCAL SUCRE S/N DIAGONAL A LA PLAZA PRINCIPAL SAIPINA,BO,SANTA CRUZ ,-64.5829186,-18.0936488
SANTA CRUZ ,55,SAMAIPATA,Banco Unión S.A.,"Calle Campero entre Calles Warnes y Ponce Sanjines s/n,zona Central.","Calle Campero entre Calles Warnes y Ponce Sanjines s/n,zona Central. SAMAIPATA",BO,SANTA CRUZ ,-63.17749380000001,-17.7771212
SANTA CRUZ ,56,SAMAIPATA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",Calle Arce entre calles Sucre y Campero al frente de la plaza principal,Calle Arce entre calles Sucre y Campero al frente de la plaza principal SAMAIPATA,BO,SANTA CRUZ ,-65.2592128,-19.035345
SANTA CRUZ ,57,SAN IGNACIO DE VELASCO,Banco Prodem S.A.,PLAZA 31 DE JULIO ENTRE CALLES LA PAZ Y COMERCIO,PLAZA 31 DE JULIO ENTRE CALLES LA PAZ Y COMERCIO SAN IGNACIO DE VELASCO,BO,SANTA CRUZ ,-60.95932070000001,-16.3744859
SANTA CRUZ ,58,SAN IGNACIO DE VELASCO,Banco Unión S.A.,c. Libertad entre c. La Paz y Av. Santa Cruz (plaza Principal),c. Libertad entre c. La Paz y Av. Santa Cruz (plaza Principal) SAN IGNACIO DE VELASCO,BO,SANTA CRUZ ,-68.11929359999999,-16.489689
SANTA CRUZ ,59,SAN IGNACIO DE VELASCO,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Calle Sucre Nº 60,Calle Sucre Nº 60 SAN IGNACIO DE VELASCO,BO,SANTA CRUZ ,-60.9656452,-16.3800324
SANTA CRUZ ,60,SAN IGNACIO DE VELASCO,CIDRE IFD,"CALLE LA PAZ, FRENTE A LA PLAZA PRINCIPAL DE SAN IGNACIO DE VELASCO - ATENDERÁ DE 7:00 A 12:00","CALLE LA PAZ, FRENTE A LA PLAZA PRINCIPAL DE SAN IGNACIO DE VELASCO - ATENDERÁ DE 7:00 A 12:00 SAN IGNACIO DE VELASCO",BO,SANTA CRUZ ,-60.9624313,-16.3801928
SANTA CRUZ ,61,SAN JAVIER,Banco Unión S.A.,"Avenida Heberto Añez s/n sobre la carretera principal San Javier - Santa Cruz, zona Este.","Avenida Heberto Añez s/n sobre la carretera principal San Javier - Santa Cruz, zona Este. SAN JAVIER",BO,SANTA CRUZ ,-62.50325429999999,-16.2770327
SANTA CRUZ ,62,SAN JAVIER,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.","AV PADRE JOSE DE ARCE ZONA MERCADO 24 DE SEPTIEMBRE, SOBRE LA CARRETERA PRINCIPAL","AV PADRE JOSE DE ARCE ZONA MERCADO 24 DE SEPTIEMBRE, SOBRE LA CARRETERA PRINCIPAL SAN JAVIER",BO,SANTA CRUZ ,-62.50325429999999,-16.2770327
SANTA CRUZ ,63,SAN JAVIER,FONDECO IFD,Av. Heberto  Añez entre calles Sorotoco y Piñocas,Av. Heberto  Añez entre calles Sorotoco y Piñocas SAN JAVIER,BO,SANTA CRUZ ,-62.50325429999999,-16.2770327
SANTA CRUZ ,64,SAN JOSÉ DE CHIQUITOS,Banco Unión S.A.,"Nor Oeste de la Plaza Principal Padre Felipe Suarez, UV 2 manzana 72, lote s/n . localidad San José de Chiquitos","Nor Oeste de la Plaza Principal Padre Felipe Suarez, UV 2 manzana 72, lote s/n . localidad San José de Chiquitos SAN JOSÉ DE CHIQUITOS",BO,SANTA CRUZ ,-60.7504879,-17.8348334
SANTA CRUZ ,65,SAN JOSÉ DE CHIQUITOS,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Frente a la Plaza Principal lado poniente s/n,Frente a la Plaza Principal lado poniente s/n SAN JOSÉ DE CHIQUITOS,BO,SANTA CRUZ ,-60.7504879,-17.8348334
SANTA CRUZ ,66,SAN JULIÁN,Banco para el Fomento a Iniciativas Económicas S.A.,Carretera a Trinidad UV 06 MZ 01 -ATENDERÁ EL 03.04.20,Carretera a Trinidad UV 06 MZ 01 -ATENDERÁ EL 03.04.20 SAN JULIÁN,BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,67,SAN JULIÁN,Banco Prodem S.A.,"SOBRE LA CARRETERA SANTA CRUZ - TRINIDAD, ESQ. 24 DE JUNIO, S/N","SOBRE LA CARRETERA SANTA CRUZ - TRINIDAD, ESQ. 24 DE JUNIO, S/N SAN JULIÁN",BO,SANTA CRUZ ,-63.1560853,-17.8145819
SANTA CRUZ ,68,SAN JULIÁN,Banco Unión S.A.,"Carretera Santa Cruz - Trinidad,barrio los Cafeces.","Carretera Santa Cruz - Trinidad,barrio los Cafeces. SAN JULIÁN",BO,SANTA CRUZ ,-62.0750998,-16.7476037
SANTA CRUZ ,69,SAN JULIÁN,CIDRE IFD,"Av. Estado Plurinacional de Bolivia s/n. Barrio 6 de Agosto, diagonal al mercado principal de San Julián - ATENDERÁ DE 7:00 A 12:00","Av. Estado Plurinacional de Bolivia s/n. Barrio 6 de Agosto, diagonal al mercado principal de San Julián - ATENDERÁ DE 7:00 A 12:00 SAN JULIÁN",BO,SANTA CRUZ ,-62.6089753,-16.9058836
SANTA CRUZ ,70,SAN JULIÁN,FONDECO IFD,"Barrio 6 de agosto, avenida Estado Plurinacional de Bolivia (carretera Santa Cruz - Trinidad), casa sin número (S/N), acera Oeste entre avenida Junín y calle René Moreno de la localidad de San Julián, provincia Ñuflo de Chávez del departamento de Santa Cruz.","Barrio 6 de agosto, avenida Estado Plurinacional de Bolivia (carretera Santa Cruz - Trinidad), casa sin número (S/N), acera Oeste entre avenida Junín y calle René Moreno de la localidad de San Julián, provincia Ñuflo de Chávez del departamento de Santa Cruz. SAN JULIÁN",BO,SANTA CRUZ ,-62.6089753,-16.9058836
SANTA CRUZ ,71,SAN JULIÁN,Sembrar Sartawi IFD,"Barrio Los Cafeces, UV 2, MZA 3, lote 3, carretera Santa Cruz – Trinidad","Barrio Los Cafeces, UV 2, MZA 3, lote 3, carretera Santa Cruz – Trinidad SAN JULIÁN",BO,SANTA CRUZ ,-63.1715487,-17.7740273
SANTA CRUZ ,72,SAN MATÍAS,Banco Unión S.A.,"Calle Barrientos s/n manzana CM 10, zona suroeste.","Calle Barrientos s/n manzana CM 10, zona suroeste. SAN MATÍAS",BO,SANTA CRUZ ,-58.4059227,-16.3753091
SANTA CRUZ ,73,SAN PEDRO,Banco Unión S.A.,"Avenida Santa Cruz y calle 6 de Agosto UV1, Manzana 47, Lote 18, zona Norte.","Avenida Santa Cruz y calle 6 de Agosto UV1, Manzana 47, Lote 18, zona Norte. SAN PEDRO",BO,SANTA CRUZ ,-63.1560853,-17.8145819
SANTA CRUZ ,74,SAN RAMÓN,FONDECO IFD,"Zona Central, sobre la carretera  a Guarayos a una cuadra y media de la rotanda de Presidentes.","Zona Central, sobre la carretera  a Guarayos a una cuadra y media de la rotanda de Presidentes. SAN RAMÓN",BO,SANTA CRUZ ,-62.50325429999999,-16.5997069
SANTA CRUZ ,75,SANTA CRUZ DE LA SIERRA,Banco Fortaleza S.A.,"Calle Gabriel René Moreno No. 140, Zona Central","Calle Gabriel René Moreno No. 140, Zona Central SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.18136140000001,-17.7851861
SANTA CRUZ ,76,SANTA CRUZ DE LA SIERRA,Banco Fortaleza S.A.,"Av. Virgen de Cotoca No. 2090, Zona Lazareto","Av. Virgen de Cotoca No. 2090, Zona Lazareto SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.16341680000001,-17.7817965
SANTA CRUZ ,77,SANTA CRUZ DE LA SIERRA,Banco Fortaleza S.A.,"Av. Monseñor Rivero No. 328, entre primer y segundo anillo, zona norte","Av. Monseñor Rivero No. 328, entre primer y segundo anillo, zona norte SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1824948,-17.7721101
SANTA CRUZ ,78,SANTA CRUZ DE LA SIERRA,Banco Fassil S.A.,"Avenida Cristo Redentor N° 4210, entre 4to. y 5to. anillo","Avenida Cristo Redentor N° 4210, entre 4to. y 5to. anillo SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1736534,-17.7462217
SANTA CRUZ ,79,SANTA CRUZ DE LA SIERRA,Banco para el Fomento a Iniciativas Económicas S.A.,"Avenida Doble Vía La Guardia Kilómetro 6 s/n entre calle Bajío y calle Las Selvas, barrio el Bajío - ATENDERÁ DEL 06.04.20 AL 10.04.20","Avenida Doble Vía La Guardia Kilómetro 6 s/n entre calle Bajío y calle Las Selvas, barrio el Bajío - ATENDERÁ DEL 06.04.20 AL 10.04.20 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.23666479999999,-17.8370698
SANTA CRUZ ,80,SANTA CRUZ DE LA SIERRA,Banco para el Fomento a Iniciativas Económicas S.A.,Av. Principal Plan 3000 s/n - ATENDERÁ DEL 30.03.20 AL 03.04.20,Av. Principal Plan 3000 s/n - ATENDERÁ DEL 30.03.20 AL 03.04.20 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1560853,-17.8145819
SANTA CRUZ ,81,SANTA CRUZ DE LA SIERRA,Banco para el Fomento a Iniciativas Económicas S.A.,"Av. Santos Dumont, s/n, UV-107 MZA-94,  Barrio Mora Grande - ATENDERÁ DEL 13.04.20 AL 15.04.20","Av. Santos Dumont, s/n, UV-107 MZA-94,  Barrio Mora Grande - ATENDERÁ DEL 13.04.20 AL 15.04.20 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.18533720000001,-17.8317995
SANTA CRUZ ,82,SANTA CRUZ DE LA SIERRA,Banco Prodem S.A.,"AVENIDA ARGOMOSA N° 152
","AVENIDA ARGOMOSA N° 152
 SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1728913,-17.7792807
SANTA CRUZ ,83,SANTA CRUZ DE LA SIERRA,Banco Prodem S.A.,AV. VIRGEN DE COTOCA ENTRE 5to Y 6to ANILLO. CARRETERA A COTOCA KM 3 1/2 BARRIO JUAN CARLOS VELARDE S/N,AV. VIRGEN DE COTOCA ENTRE 5to Y 6to ANILLO. CARRETERA A COTOCA KM 3 1/2 BARRIO JUAN CARLOS VELARDE S/N SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.12761899999999,-17.8347266
SANTA CRUZ ,84,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,Calle Libertad # 156,Calle Libertad # 156 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,85,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,Calle Cuellar #  271,Calle Cuellar #  271 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,86,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Avenida Santos Dumont, esquina tercer anillo externo N°3005. zona Sur.","Avenida Santos Dumont, esquina tercer anillo externo N°3005. zona Sur. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1732841,-17.7579432
SANTA CRUZ ,87,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,Calle Florida # 69 entre Libertad y 24 de Septiembre,Calle Florida # 69 entre Libertad y 24 de Septiembre SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,NA,NA
SANTA CRUZ ,88,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Av. Piraí  No 4, Barrio Urbari","Av. Piraí  No 4, Barrio Urbari SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.2163307,-17.7979322
SANTA CRUZ ,89,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Avenida Pirai s/n,  zona oeste entre el segundo y tercer anillo.","Avenida Pirai s/n,  zona oeste entre el segundo y tercer anillo. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1997927,-17.7924658
SANTA CRUZ ,90,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Avenida El Bajio, esquina Calle Bibosi frente al Mercado San Antonio s/n.","Avenida El Bajio, esquina Calle Bibosi frente al Mercado San Antonio s/n. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1560853,-17.8145819
SANTA CRUZ ,91,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Tercer Anillo Externo,entre Avenidas San Martin y La Salle s/n,zona Noreste-UV 59-Equipetrol Norte","Tercer Anillo Externo,entre Avenidas San Martin y La Salle s/n,zona Noreste-UV 59-Equipetrol Norte SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1600344,-17.7634018
SANTA CRUZ ,92,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Tercer Anillo Interno, esquina Calle Los Borochis, entre Avenidas Mutualista y Paragua.","Tercer Anillo Interno, esquina Calle Los Borochis, entre Avenidas Mutualista y Paragua. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.16121089999999,-17.7660834
SANTA CRUZ ,93,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,Calle Sucre No.116,Calle Sucre No.116 SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1802451,-17.783844
SANTA CRUZ ,94,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,Av. Irala esquina Av.Las Américas,Av. Irala esquina Av.Las Américas SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.17809339999999,-17.7921239
SANTA CRUZ ,95,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Av. Viedma S/N, casi calle Oruro, Primer Anillo, Zona Central","Av. Viedma S/N, casi calle Oruro, Primer Anillo, Zona Central SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1717069,-17.7871377
SANTA CRUZ ,96,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Av. Paurito s/n casi esquina Che Guevara, Zona Sur.","Av. Paurito s/n casi esquina Che Guevara, Zona Sur. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-62.941187,-17.8832695
SANTA CRUZ ,97,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Parque Industrial PI 28L 7A, zona Nor Este.","Parque Industrial PI 28L 7A, zona Nor Este. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1762671,-17.7593013
SANTA CRUZ ,98,SANTA CRUZ DE LA SIERRA,Banco Unión S.A.,"Calle 8 este s/n, casi esquina avenida principal Villa 1ro de Mayo, zona Sureste.","Calle 8 este s/n, casi esquina avenida principal Villa 1ro de Mayo, zona Sureste. SANTA CRUZ DE LA SIERRA",BO,SANTA CRUZ ,-63.1352607,-17.801291
SANTA CRUZ ,99,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta Comarapa R.L.,SANTA CRUZ - Doble via La Guardia esq. Jose Otero entre 3er y 4to anillo,SANTA CRUZ - Doble via La Guardia esq. Jose Otero entre 3er y 4to anillo SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1749191,-17.7500935
SANTA CRUZ ,100,SANTA CRUZ DE LA SIERRA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",calle junin No 363 entre calles Santa Barbara y España,calle junin No 363 entre calles Santa Barbara y España SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1851029,-17.7829848
SANTA CRUZ ,101,SANTA CRUZ DE LA SIERRA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",AV MUTUALISTA NRO.2390 ESQUINA GUAYABOS,AV MUTUALISTA NRO.2390 ESQUINA GUAYABOS SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1619234,-17.7661259
SANTA CRUZ ,102,SANTA CRUZ DE LA SIERRA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",AV GRIGOTA NRO 620 ENTRE AV. 26 DE FEBRERO (SEGUNDO ANILLO) Y CALLE LA GUARDIA,AV GRIGOTA NRO 620 ENTRE AV. 26 DE FEBRERO (SEGUNDO ANILLO) Y CALLE LA GUARDIA SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1946583,-17.7872817
SANTA CRUZ ,103,SANTA CRUZ DE LA SIERRA,"Cooperativa de Ahorro y Crédito Abierta ""La Merced"" R.L.",AV PREFECTO RIVAS RO 493 A 1/2 CUADRA DEL 3ER ANILLO INTERNO,AV PREFECTO RIVAS RO 493 A 1/2 CUADRA DEL 3ER ANILLO INTERNO SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1903327,-17.806028
SANTA CRUZ ,104,SANTA CRUZ DE LA SIERRA,Cooperativa de Ahorro y Crédito Abierta San Martín de Porres Ltda.,Av. 26 de Febrero Nº 797 esq. Av. landivar,Av. 26 de Febrero Nº 797 esq. Av. landivar SANTA CRUZ DE LA SIERRA,BO,SANTA CRUZ ,-63.1947229,-17.7845326
